rank,sign,date,r_net,country,tenor_years,leg,wd,r_bucket,contribution
4,loss,2022-02-28,-0.018589100630183826,CA,3.0,long,0.5,-0.02077934175141716,-0.0035589068882929493
4,loss,2022-02-28,-0.018589100630183826,US,3.0,long,0.5,-0.0219010989723755,-0.0037543615211888893
5,loss,2021-09-30,-0.018060070640988565,FR,20.0,short,-0.5555555555555556,-0.00446113154835302,0.0001313356625441728
5,loss,2021-09-30,-0.018060070640988565,CA,30.0,short,-0.5555555555555556,-0.00393145826896807,9.714309141419729e-05
5,loss,2021-09-30,-0.018060070640988565,JP,20.0,short,-0.5555555555555556,-0.0032754373002723035,9.526151985473533e-05
5,loss,2021-09-30,-0.018060070640988565,JP,30.0,short,-0.5555555555555556,0.001956053532449482,-4.008717492326789e-05
5,loss,2021-09-30,-0.018060070640988565,FR,30.0,short,-0.5555555555555556,0.012728534837461076,-0.00026882891074449505
5,loss,2021-09-30,-0.018060070640988565,CA,7.0,long,0.5555555555555556,-0.019573784410642114,-0.0016291077542455834
5,loss,2021-09-30,-0.018060070640988565,CA,1.0,long,0.5555555555555556,-0.003389636896468596,-0.0018875194913343005
5,loss,2021-09-30,-0.018060070640988565,CA,5.0,long,0.5555555555555556,-0.0173686034438722,-0.0019880266153578605
5,loss,2021-09-30,-0.018060070640988565,CA,3.0,long,0.5555555555555556,-0.012254655067043986,-0.002301231873541771
5,loss,2021-09-30,-0.018060070640988565,CA,2.0,long,0.5555555555555556,-0.008697956435294309,-0.002433020043174325
6,loss,2008-12-31,-0.017332780538597478,US,30.0,short,-0.3333333333333333,-0.16412706416840628,0.002668980294228068
6,loss,2008-12-31,-0.017332780538597478,FR,30.0,short,-0.3333333333333333,-0.06668188924483467,0.0012405330821148547
6,loss,2008-12-31,-0.017332780538597478,US,3.0,short,-0.3333333333333333,-0.00891601518992979,0.0010080771057772821
6,loss,2008-12-31,-0.017332780538597478,GB,1.0,short,-0.3333333333333333,-0.002334929906931752,0.0007836213822820804
6,loss,2008-12-31,-0.017332780538597478,US,1.0,short,-0.3333333333333333,-0.002217793138980735,0.0007413164702623346
6,loss,2008-12-31,-0.017332780538597478,US,7.0,long,0.3333333333333333,-0.0247422376964862,-0.0012624887178035984
6,loss,2008-12-31,-0.017332780538597478,GB,7.0,long,0.3333333333333333,-0.025031314668983576,-0.00133080541940904
6,loss,2008-12-31,-0.017332780538597478,US,10.0,long,0.3333333333333333,-0.053115132101765876,-0.001987048090191742
6,loss,2008-12-31,-0.017332780538597478,GB,10.0,long,0.3333333333333333,-0.05122325769499138,-0.002021368068468579
6,loss,2008-12-31,-0.017332780538597478,US,20.0,long,0.3333333333333333,-0.11678780097090813,-0.002614477272627103
7,loss,2003-06-30,-0.01626721971077355,JP,30.0,short,-0.45454545454545453,-0.08552797291305599,0.0015836240783923508
7,loss,2003-06-30,-0.01626721971077355,GB,10.0,short,-0.45454545454545453,-0.0267106658637072,0.0015031654302856035
7,loss,2003-06-30,-0.01626721971077355,CA,30.0,short,-0.45454545454545453,-0.04259636485558529,0.0012625638976040768
7,loss,2003-06-30,-0.01626721971077355,GB,2.0,short,-0.45454545454545453,-0.005323846595979972,0.0012622229573096319
7,loss,2003-06-30,-0.01626721971077355,GB,20.0,short,-0.45454545454545453,-0.032809056371928345,0.0011423243726184243
7,loss,2003-06-30,-0.01626721971077355,US,3.0,long,0.45454545454545453,-0.01717824444763548,-0.0026788954043868198
7,loss,2003-06-30,-0.01626721971077355,US,5.0,long,0.45454545454545453,-0.03906511357110608,-0.003796028883187948
7,loss,2003-06-30,-0.01626721971077355,US,20.0,long,0.45454545454545453,-0.11235172053348773,-0.0039060630905912307
7,loss,2003-06-30,-0.01626721971077355,US,7.0,long,0.45454545454545453,-0.05544647620636521,-0.004022836361203629
7,loss,2003-06-30,-0.01626721971077355,US,10.0,long,0.45454545454545453,-0.07487868877283031,-0.004071203983525379
8,loss,2022-08-31,-0.014819278774990894,GB,20.0,short,-0.35714285714285715,-0.10990159091937439,0.002675137813661992
8,loss,2022-08-31,-0.014819278774990894,US,5.0,short,-0.35714285714285715,-0.03339176421603632,0.002606887233263043
8,loss,2022-08-31,-0.014819278774990894,US,7.0,short,-0.35714285714285715,-0.042835466733038535,0.0024611333716059378
8,loss,2022-08-31,-0.014819278774990894,US,10.0,short,-0.35714285714285715,-0.05527041107491662,0.0023165121669850752
8,loss,2022-08-31,-0.014819278774990894,GB,30.0,short,-0.35714285714285715,-0.11931016075787419,0.0021827546057589615
8,loss,2022-08-31,-0.014819278774990894,US,2.0,long,0.35714285714285715,-0.013229475025874935,-0.0024651561637629277
8,loss,2022-08-31,-0.014819278774990894,DE,1.0,long,0.35714285714285715,-0.007280672953305486,-0.0026172404937145973
8,loss,2022-08-31,-0.014819278774990894,FR,1.0,long,0.35714285714285715,-0.008751682221106345,-0.003148105118963683
8,loss,2022-08-31,-0.014819278774990894,GB,1.0,long,0.35714285714285715,-0.008645420433080291,-0.003155609294427013
